serum,virus,replicate,concentration,fraction infectivity,date
24C_d32,K417N-E484K-N501Y,2,0.004444,1.001,2021-08-26
24C_d32,K417N-E484K-N501Y,2,0.001481,1.375,2021-08-26
24C_d32,K417N-E484K-N501Y,2,0.0004938,1.106,2021-08-26
24C_d32,K417N-E484K-N501Y,2,0.0001646,0.8805,2021-08-26
24C_d32,K417N-E484K-N501Y,2,5.487e-05,0.8847,2021-08-26
24C_d32,K417N-E484K-N501Y,2,1.829e-05,0.8925,2021-08-26
23C_d26,K417N-E484K-N501Y,1,0.04,0.6316,2021-08-26
23C_d26,K417N-E484K-N501Y,1,0.01333,0.6394,2021-08-26
23C_d26,K417N-E484K-N501Y,1,0.004444,1.108,2021-08-26
23C_d26,K417N-E484K-N501Y,1,0.001481,1.027,2021-08-26
23C_d26,K417N-E484K-N501Y,1,0.0004938,0.6161,2021-08-26
23C_d26,K417N-E484K-N501Y,1,0.0001646,0.8593,2021-08-26
23C_d26,K417N-E484K-N501Y,1,5.487e-05,0.5897,2021-08-26
23C_d26,K417N-E484K-N501Y,1,1.829e-05,0.7311,2021-08-26
23C_d26,K417N-E484K-N501Y,2,0.04,0.962,2021-08-26
23C_d26,K417N-E484K-N501Y,2,0.01333,0.7776,2021-08-26
23C_d26,K417N-E484K-N501Y,2,0.004444,1.003,2021-08-26
23C_d26,K417N-E484K-N501Y,2,0.001481,0.8001,2021-08-26
23C_d26,K417N-E484K-N501Y,2,0.0004938,0.7086,2021-08-26
23C_d26,K417N-E484K-N501Y,2,0.0001646,0.7478,2021-08-26
23C_d26,K417N-E484K-N501Y,2,5.487e-05,0.86,2021-08-26
23C_d26,K417N-E484K-N501Y,2,1.829e-05,0.646,2021-08-26
1C_d26,K417N-E484K-N501Y,1,0.04,0.3833,2021-08-26
1C_d26,K417N-E484K-N501Y,1,0.01333,0.5361,2021-08-26
1C_d26,K417N-E484K-N501Y,1,0.004444,0.8913,2021-08-26
1C_d26,K417N-E484K-N501Y,1,0.001481,0.9374,2021-08-26
1C_d26,K417N-E484K-N501Y,1,0.0004938,0.7144,2021-08-26
1C_d26,K417N-E484K-N501Y,1,0.0001646,0.7873,2021-08-26
1C_d26,K417N-E484K-N501Y,1,5.487e-05,0.8115,2021-08-26
1C_d26,K417N-E484K-N501Y,1,1.829e-05,0.8254,2021-08-26
1C_d26,K417N-E484K-N501Y,2,0.04,0.6658,2021-08-26
1C_d26,K417N-E484K-N501Y,2,0.01333,0.508,2021-08-26
1C_d26,K417N-E484K-N501Y,2,0.004444,0.7874,2021-08-26
1C_d26,K417N-E484K-N501Y,2,0.001481,1.155,2021-08-26
1C_d26,K417N-E484K-N501Y,2,0.0004938,0.7752,2021-08-26
1C_d26,K417N-E484K-N501Y,2,0.0001646,0.8427,2021-08-26
1C_d26,K417N-E484K-N501Y,2,5.487e-05,0.6448,2021-08-26
1C_d26,K417N-E484K-N501Y,2,1.829e-05,0.7955,2021-08-26
23_d21,E484Q,1,0.04,-5.513e-07,2021-08-26
23_d21,E484Q,1,0.01333,0.01159,2021-08-26
23_d21,E484Q,1,0.004444,0.07692,2021-08-26
23_d21,E484Q,1,0.001481,0.3091,2021-08-26
23_d21,E484Q,1,0.0004938,0.7063,2021-08-26
23_d21,E484Q,1,0.0001646,1.042,2021-08-26
23_d21,E484Q,1,5.487e-05,0.8842,2021-08-26
23_d21,E484Q,1,1.829e-05,1.001,2021-08-26
23_d21,E484Q,2,0.04,3.124e-06,2021-08-26
23_d21,E484Q,2,0.01333,0.01473,2021-08-26
23_d21,E484Q,2,0.004444,0.04762,2021-08-26
23_d21,E484Q,2,0.001481,0.2605,2021-08-26
23_d21,E484Q,2,0.0004938,0.6404,2021-08-26
23_d21,E484Q,2,0.0001646,1.018,2021-08-26
23_d21,E484Q,2,5.487e-05,0.8815,2021-08-26
23_d21,E484Q,2,1.829e-05,0.9307,2021-08-26
24C_d32,E484Q,1,0.04,0.01869,2021-08-26
24C_d32,E484Q,1,0.01333,0.2432,2021-08-26
24C_d32,E484Q,1,0.004444,0.7131,2021-08-26
24C_d32,E484Q,1,0.001481,1.248,2021-08-26
24C_d32,E484Q,1,0.0004938,1.105,2021-08-26
24C_d32,E484Q,1,0.0001646,0.8649,2021-08-26
24C_d32,E484Q,1,5.487e-05,0.8579,2021-08-26
24C_d32,E484Q,1,1.829e-05,0.9137,2021-08-26
24C_d32,E484Q,2,0.04,0.02247,2021-08-26
24C_d32,E484Q,2,0.01333,0.2303,2021-08-26
24C_d32,E484Q,2,0.004444,0.7354,2021-08-26
24C_d32,E484Q,2,0.001481,1.206,2021-08-26
24C_d32,E484Q,2,0.0004938,1.134,2021-08-26
24C_d32,E484Q,2,0.0001646,0.8626,2021-08-26
24C_d32,E484Q,2,5.487e-05,0.9078,2021-08-26
24C_d32,E484Q,2,1.829e-05,0.8667,2021-08-26
23C_d26,E484Q,1,0.04,0.6736,2021-08-26
23C_d26,E484Q,1,0.01333,1.132,2021-08-26
23C_d26,E484Q,1,0.004444,1.021,2021-08-26
23C_d26,E484Q,1,0.001481,0.8255,2021-08-26
23C_d26,E484Q,1,0.0004938,0.8046,2021-08-26
23C_d26,E484Q,1,0.0001646,0.7891,2021-08-26
23C_d26,E484Q,1,5.487e-05,0.7992,2021-08-26
23C_d26,E484Q,1,1.829e-05,0.8733,2021-08-26
23C_d26,E484Q,2,0.04,0.6825,2021-08-26
23C_d26,E484Q,2,0.01333,1.296,2021-08-26
23C_d26,E484Q,2,0.004444,1.106,2021-08-26
23C_d26,E484Q,2,0.001481,0.7811,2021-08-26
23C_d26,E484Q,2,0.0004938,0.7754,2021-08-26
23C_d26,E484Q,2,0.0001646,0.8914,2021-08-26
23C_d26,E484Q,2,5.487e-05,0.8331,2021-08-26
23C_d26,E484Q,2,1.829e-05,0.9314,2021-08-26
1C_d26,E484Q,1,0.04,0.2248,2021-08-26
1C_d26,E484Q,1,0.01333,0.5805,2021-08-26
1C_d26,E484Q,1,0.004444,0.9753,2021-08-26
1C_d26,E484Q,1,0.001481,1.35,2021-08-26
1C_d26,E484Q,1,0.0004938,0.9453,2021-08-26
1C_d26,E484Q,1,0.0001646,0.8038,2021-08-26
1C_d26,E484Q,1,5.487e-05,0.7461,2021-08-26
1C_d26,E484Q,1,1.829e-05,0.8377,2021-08-26
1C_d26,E484Q,2,0.04,0.2533,2021-08-26
1C_d26,E484Q,2,0.01333,0.6056,2021-08-26
1C_d26,E484Q,2,0.004444,1.185,2021-08-26
1C_d26,E484Q,2,0.001481,1.25,2021-08-26
1C_d26,E484Q,2,0.0004938,0.8932,2021-08-26
1C_d26,E484Q,2,0.0001646,0.8384,2021-08-26
1C_d26,E484Q,2,5.487e-05,0.7886,2021-08-26
1C_d26,E484Q,2,1.829e-05,0.7825,2021-08-26
23_d21,E484K,1,0.04,1.786e-05,2021-08-26
23_d21,E484K,1,0.01333,0.01929,2021-08-26
23_d21,E484K,1,0.004444,0.08519,2021-08-26
23_d21,E484K,1,0.001481,0.2875,2021-08-26
23_d21,E484K,1,0.0004938,0.5096,2021-08-26
23_d21,E484K,1,0.0001646,0.8092,2021-08-26
23_d21,E484K,1,5.487e-05,0.8273,2021-08-26
23_d21,E484K,1,1.829e-05,0.8706,2021-08-26
23_d21,E484K,2,0.04,3.851e-06,2021-08-26
23_d21,E484K,2,0.01333,0.01928,2021-08-26
23_d21,E484K,2,0.004444,0.1691,2021-08-26
23_d21,E484K,2,0.001481,0.3796,2021-08-26
23_d21,E484K,2,0.0004938,0.4554,2021-08-26
23_d21,E484K,2,0.0001646,0.6673,2021-08-26
23_d21,E484K,2,5.487e-05,0.7072,2021-08-26
23_d21,E484K,2,1.829e-05,0.8134,2021-08-26
24C_d32,E484K,1,0.04,0.04103,2021-08-26
24C_d32,E484K,1,0.01333,0.3857,2021-08-26
24C_d32,E484K,1,0.004444,1.184,2021-08-26
24C_d32,E484K,1,0.001481,1.65,2021-08-26
24C_d32,E484K,1,0.0004938,1.299,2021-08-26
24C_d32,E484K,1,0.0001646,1.098,2021-08-26
24C_d32,E484K,1,5.487e-05,0.8937,2021-08-26
24C_d32,E484K,1,1.829e-05,0.7369,2021-08-26
24C_d32,E484K,2,0.04,0.04142,2021-08-26
24C_d32,E484K,2,0.01333,0.4029,2021-08-26
24C_d32,E484K,2,0.004444,1.099,2021-08-26
24C_d32,E484K,2,0.001481,2.002,2021-08-26
24C_d32,E484K,2,0.0004938,1.171,2021-08-26
24C_d32,E484K,2,0.0001646,0.993,2021-08-26
24C_d32,E484K,2,5.487e-05,0.8771,2021-08-26
24C_d32,E484K,2,1.829e-05,0.6792,2021-08-26
23C_d26,E484K,1,0.04,0.5206,2021-08-26
23C_d26,E484K,1,0.01333,0.8384,2021-08-26
23C_d26,E484K,1,0.004444,0.7063,2021-08-26
23C_d26,E484K,1,0.001481,0.994,2021-08-26
23C_d26,E484K,1,0.0004938,0.8474,2021-08-26
23C_d26,E484K,1,0.0001646,0.7878,2021-08-26
23C_d26,E484K,1,5.487e-05,0.798,2021-08-26
23C_d26,E484K,1,1.829e-05,0.789,2021-08-26
23C_d26,E484K,2,0.04,0.5556,2021-08-26
23C_d26,E484K,2,0.01333,0.8703,2021-08-26
23C_d26,E484K,2,0.004444,0.8552,2021-08-26
23C_d26,E484K,2,0.001481,0.8112,2021-08-26
23C_d26,E484K,2,0.0004938,0.8758,2021-08-26
23C_d26,E484K,2,0.0001646,0.9104,2021-08-26
23C_d26,E484K,2,5.487e-05,0.8149,2021-08-26
23C_d26,E484K,2,1.829e-05,0.8238,2021-08-26
1C_d26,E484K,1,0.04,0.3515,2021-08-26
1C_d26,E484K,1,0.01333,0.6194,2021-08-26
1C_d26,E484K,1,0.004444,0.8797,2021-08-26
1C_d26,E484K,1,0.001481,1.143,2021-08-26
1C_d26,E484K,1,0.0004938,0.7533,2021-08-26
1C_d26,E484K,1,0.0001646,0.8001,2021-08-26
1C_d26,E484K,1,5.487e-05,0.6956,2021-08-26
1C_d26,E484K,1,1.829e-05,0.6706,2021-08-26
1C_d26,E484K,2,0.04,0.3894,2021-08-26
1C_d26,E484K,2,0.01333,0.64,2021-08-26
1C_d26,E484K,2,0.004444,0.7968,2021-08-26
1C_d26,E484K,2,0.001481,1.131,2021-08-26
1C_d26,E484K,2,0.0004938,0.7441,2021-08-26
1C_d26,E484K,2,0.0001646,0.788,2021-08-26
1C_d26,E484K,2,5.487e-05,0.8626,2021-08-26
1C_d26,E484K,2,1.829e-05,0.7064,2021-08-26
23_d21,N501Y,1,0.04,0.000125,2021-08-26
23_d21,N501Y,1,0.01333,0.01107,2021-08-26
23_d21,N501Y,1,0.004444,0.123,2021-08-26
23_d21,N501Y,1,0.001481,0.1901,2021-08-26
23_d21,N501Y,1,0.0004938,0.4344,2021-08-26
23_d21,N501Y,1,0.0001646,0.7421,2021-08-26
23_d21,N501Y,1,5.487e-05,0.7474,2021-08-26
23_d21,N501Y,1,1.829e-05,1.223,2021-08-26
23_d21,N501Y,2,0.04,0.001199,2021-08-26
23_d21,N501Y,2,0.01333,0.03577,2021-08-26
23_d21,N501Y,2,0.004444,0.08501,2021-08-26
23_d21,N501Y,2,0.001481,0.1671,2021-08-26
23_d21,N501Y,2,0.0004938,0.4215,2021-08-26
23_d21,N501Y,2,0.0001646,0.5852,2021-08-26
23_d21,N501Y,2,5.487e-05,0.753,2021-08-26
23_d21,N501Y,2,1.829e-05,1.042,2021-08-26
24C_d32,N501Y,1,0.04,1.713e-06,2021-08-26
24C_d32,N501Y,1,0.01333,-9.621e-06,2021-08-26
24C_d32,N501Y,1,0.004444,0.009324,2021-08-26
24C_d32,N501Y,1,0.001481,0.07393,2021-08-26
24C_d32,N501Y,1,0.0004938,0.3395,2021-08-26
24C_d32,N501Y,1,0.0001646,0.5516,2021-08-26
24C_d32,N501Y,1,5.487e-05,0.7377,2021-08-26
24C_d32,N501Y,1,1.829e-05,0.9854,2021-08-26
24C_d32,N501Y,2,0.04,0.0002073,2021-08-26
24C_d32,N501Y,2,0.01333,0.01014,2021-08-26
24C_d32,N501Y,2,0.004444,0.01509,2021-08-26
24C_d32,N501Y,2,0.001481,0.07572,2021-08-26
24C_d32,N501Y,2,0.0004938,0.2631,2021-08-26
24C_d32,N501Y,2,0.0001646,0.4821,2021-08-26
24C_d32,N501Y,2,5.487e-05,0.6879,2021-08-26
24C_d32,N501Y,2,1.829e-05,0.903,2021-08-26
23C_d26,N501Y,1,0.04,0.1134,2021-08-26
23C_d26,N501Y,1,0.01333,0.3446,2021-08-26
23C_d26,N501Y,1,0.004444,0.5075,2021-08-26
23C_d26,N501Y,1,0.001481,0.5335,2021-08-26
23C_d26,N501Y,1,0.0004938,0.7723,2021-08-26
23C_d26,N501Y,1,0.0001646,0.9169,2021-08-26
23C_d26,N501Y,1,5.487e-05,0.9279,2021-08-26
23C_d26,N501Y,1,1.829e-05,1.098,2021-08-26
23C_d26,N501Y,2,0.04,0.111,2021-08-26
23C_d26,N501Y,2,0.01333,0.3026,2021-08-26
23C_d26,N501Y,2,0.004444,0.4192,2021-08-26
23C_d26,N501Y,2,0.001481,0.6908,2021-08-26
23C_d26,N501Y,2,0.0004938,0.8979,2021-08-26
23C_d26,N501Y,2,0.0001646,0.8752,2021-08-26
23C_d26,N501Y,2,5.487e-05,0.8171,2021-08-26
23C_d26,N501Y,2,1.829e-05,0.9517,2021-08-26
1C_d26,N501Y,1,0.04,0.01169,2021-08-26
1C_d26,N501Y,1,0.01333,0.02531,2021-08-26
1C_d26,N501Y,1,0.004444,0.07924,2021-08-26
1C_d26,N501Y,1,0.001481,0.3751,2021-08-26
1C_d26,N501Y,1,0.0004938,0.7315,2021-08-26
1C_d26,N501Y,1,0.0001646,0.8167,2021-08-26
1C_d26,N501Y,1,5.487e-05,0.8915,2021-08-26
1C_d26,N501Y,1,1.829e-05,0.9789,2021-08-26
1C_d26,N501Y,2,0.04,0.005625,2021-08-26
1C_d26,N501Y,2,0.01333,0.05574,2021-08-26
1C_d26,N501Y,2,0.004444,0.08939,2021-08-26
1C_d26,N501Y,2,0.001481,0.4198,2021-08-26
1C_d26,N501Y,2,0.0004938,0.6507,2021-08-26
1C_d26,N501Y,2,0.0001646,0.599,2021-08-26
1C_d26,N501Y,2,5.487e-05,0.803,2021-08-26
1C_d26,N501Y,2,1.829e-05,0.9866,2021-08-26
23_d21,K417N,1,0.04,1.986e-05,2021-08-26
23_d21,K417N,1,0.01333,1.334e-05,2021-08-26
23_d21,K417N,1,0.004444,0.02556,2021-08-26
23_d21,K417N,1,0.001481,0.07653,2021-08-26
23_d21,K417N,1,0.0004938,0.3365,2021-08-26
23_d21,K417N,1,0.0001646,0.5791,2021-08-26
23_d21,K417N,1,5.487e-05,0.918,2021-08-26
23_d21,K417N,1,1.829e-05,1.051,2021-08-26
23_d21,K417N,2,0.04,7.945e-07,2021-08-26
23_d21,K417N,2,0.01333,0.005712,2021-08-26
23_d21,K417N,2,0.004444,0.0193,2021-08-26
23_d21,K417N,2,0.001481,0.08404,2021-08-26
23_d21,K417N,2,0.0004938,0.2216,2021-08-26
23_d21,K417N,2,0.0001646,0.4509,2021-08-26
23_d21,K417N,2,5.487e-05,0.9725,2021-08-26
23_d21,K417N,2,1.829e-05,0.9573,2021-08-26
24C_d32,K417N,1,0.04,7.15e-06,2021-08-26
24C_d32,K417N,1,0.01333,9.238e-06,2021-08-26
24C_d32,K417N,1,0.004444,4.173e-05,2021-08-26
24C_d32,K417N,1,0.001481,0.04447,2021-08-26
24C_d32,K417N,1,0.0004938,0.0897,2021-08-26
24C_d32,K417N,1,0.0001646,0.4752,2021-08-26
24C_d32,K417N,1,5.487e-05,0.9093,2021-08-26
24C_d32,K417N,1,1.829e-05,0.9498,2021-08-26
24C_d32,K417N,2,0.04,1.033e-05,2021-08-26
24C_d32,K417N,2,0.01333,1.026e-06,2021-08-26
24C_d32,K417N,2,0.004444,-1.692e-05,2021-08-26
24C_d32,K417N,2,0.001481,0.01042,2021-08-26
24C_d32,K417N,2,0.0004938,0.1081,2021-08-26
24C_d32,K417N,2,0.0001646,0.3764,2021-08-26
24C_d32,K417N,2,5.487e-05,0.8117,2021-08-26
24C_d32,K417N,2,1.829e-05,0.7888,2021-08-26
23C_d26,K417N,1,0.04,0.09381,2021-08-26
23C_d26,K417N,1,0.01333,0.2779,2021-08-26
23C_d26,K417N,1,0.004444,0.5101,2021-08-26
23C_d26,K417N,1,0.001481,0.7878,2021-08-26
23C_d26,K417N,1,0.0004938,0.7123,2021-08-26
23C_d26,K417N,1,0.0001646,0.7204,2021-08-26
23C_d26,K417N,1,5.487e-05,0.8424,2021-08-26
23C_d26,K417N,1,1.829e-05,0.828,2021-08-26
23C_d26,K417N,2,0.04,0.1163,2021-08-26
23C_d26,K417N,2,0.01333,0.2272,2021-08-26
23C_d26,K417N,2,0.004444,0.5666,2021-08-26
23C_d26,K417N,2,0.001481,0.6943,2021-08-26
23C_d26,K417N,2,0.0004938,0.8605,2021-08-26
23C_d26,K417N,2,0.0001646,0.6343,2021-08-26
23C_d26,K417N,2,5.487e-05,0.9114,2021-08-26
23C_d26,K417N,2,1.829e-05,0.8941,2021-08-26
1C_d26,K417N,1,0.04,-1.192e-05,2021-08-26
1C_d26,K417N,1,0.01333,0.003421,2021-08-26
1C_d26,K417N,1,0.004444,0.04372,2021-08-26
1C_d26,K417N,1,0.001481,0.3181,2021-08-26
1C_d26,K417N,1,0.0004938,0.4985,2021-08-26
1C_d26,K417N,1,0.0001646,0.6955,2021-08-26
1C_d26,K417N,1,5.487e-05,0.9015,2021-08-26
1C_d26,K417N,1,1.829e-05,0.8417,2021-08-26
1C_d26,K417N,2,0.04,-8.739e-06,2021-08-26
1C_d26,K417N,2,0.01333,0.0005471,2021-08-26
1C_d26,K417N,2,0.004444,0.03281,2021-08-26
1C_d26,K417N,2,0.001481,0.2477,2021-08-26
1C_d26,K417N,2,0.0004938,0.5265,2021-08-26
1C_d26,K417N,2,0.0001646,0.5619,2021-08-26
1C_d26,K417N,2,5.487e-05,0.9461,2021-08-26
1C_d26,K417N,2,1.829e-05,0.9062,2021-08-26
23_d21,D614G,1,0.04,2.712e-05,2021-08-26
23_d21,D614G,1,0.01333,8.487e-06,2021-08-26
23_d21,D614G,1,0.004444,1.822e-05,2021-08-26
23_d21,D614G,1,0.001481,0.03115,2021-08-26
23_d21,D614G,1,0.0004938,0.3841,2021-08-26
23_d21,D614G,1,0.0001646,0.5733,2021-08-26
23_d21,D614G,1,5.487e-05,0.7982,2021-08-26
23_d21,D614G,1,1.829e-05,0.9433,2021-08-26
23_d21,D614G,2,0.04,1.265e-05,2021-08-26
23_d21,D614G,2,0.01333,0.006844,2021-08-26
23_d21,D614G,2,0.004444,0.02496,2021-08-26
23_d21,D614G,2,0.001481,0.1272,2021-08-26
23_d21,D614G,2,0.0004938,0.2538,2021-08-26
23_d21,D614G,2,0.0001646,0.5207,2021-08-26
23_d21,D614G,2,5.487e-05,0.9563,2021-08-26
23_d21,D614G,2,1.829e-05,1.003,2021-08-26
24C_d32,D614G,1,0.04,1.265e-05,2021-08-26
24C_d32,D614G,1,0.01333,-3.678e-05,2021-08-26
24C_d32,D614G,1,0.004444,-2.603e-06,2021-08-26
24C_d32,D614G,1,0.001481,0.04031,2021-08-26
24C_d32,D614G,1,0.0004938,0.1086,2021-08-26
24C_d32,D614G,1,0.0001646,0.3391,2021-08-26
24C_d32,D614G,1,5.487e-05,0.7741,2021-08-26
24C_d32,D614G,1,1.829e-05,0.7065,2021-08-26
24C_d32,D614G,2,0.04,-9.039e-06,2021-08-26
24C_d32,D614G,2,0.01333,8.487e-06,2021-08-26
24C_d32,D614G,2,0.004444,5.986e-05,2021-08-26
24C_d32,D614G,2,0.001481,0.01139,2021-08-26
24C_d32,D614G,2,0.0004938,0.1857,2021-08-26
24C_d32,D614G,2,0.0001646,0.261,2021-08-26
24C_d32,D614G,2,5.487e-05,0.8353,2021-08-26
24C_d32,D614G,2,1.829e-05,0.8093,2021-08-26
23C_d26,D614G,1,0.04,0.04569,2021-08-26
23C_d26,D614G,1,0.01333,0.2914,2021-08-26
23C_d26,D614G,1,0.004444,0.3894,2021-08-26
23C_d26,D614G,1,0.001481,0.6091,2021-08-26
23C_d26,D614G,1,0.0004938,0.8405,2021-08-26
23C_d26,D614G,1,0.0001646,0.9231,2021-08-26
23C_d26,D614G,1,5.487e-05,1.031,2021-08-26
23C_d26,D614G,1,1.829e-05,1.072,2021-08-26
23C_d26,D614G,2,0.04,0.05303,2021-08-26
23C_d26,D614G,2,0.01333,0.2353,2021-08-26
23C_d26,D614G,2,0.004444,0.3706,2021-08-26
23C_d26,D614G,2,0.001481,0.5915,2021-08-26
23C_d26,D614G,2,0.0004938,0.7793,2021-08-26
23C_d26,D614G,2,0.0001646,0.8143,2021-08-26
23C_d26,D614G,2,5.487e-05,1.219,2021-08-26
23C_d26,D614G,2,1.829e-05,1.387,2021-08-26
1C_d26,D614G,1,0.04,1.265e-05,2021-08-26
1C_d26,D614G,1,0.01333,0.00303,2021-08-26
1C_d26,D614G,1,0.004444,0.0635,2021-08-26
1C_d26,D614G,1,0.001481,0.2825,2021-08-26
1C_d26,D614G,1,0.0004938,0.63,2021-08-26
1C_d26,D614G,1,0.0001646,0.7604,2021-08-26
1C_d26,D614G,1,5.487e-05,0.8979,2021-08-26
1C_d26,D614G,1,1.829e-05,0.9378,2021-08-26
1C_d26,D614G,2,0.04,-3.073e-05,2021-08-26
1C_d26,D614G,2,0.01333,0.009345,2021-08-26
1C_d26,D614G,2,0.004444,0.068,2021-08-26
1C_d26,D614G,2,0.001481,0.3833,2021-08-26
1C_d26,D614G,2,0.0004938,0.6154,2021-08-26
1C_d26,D614G,2,0.0001646,0.5731,2021-08-26
1C_d26,D614G,2,5.487e-05,0.8194,2021-08-26
1C_d26,D614G,2,1.829e-05,0.9954,2021-08-26
K041,B.1.351,1,0.04,2.343e-05,2021-08-21
K041,B.1.351,1,0.01333,0.01654,2021-08-21
K041,B.1.351,1,0.004444,0.04001,2021-08-21
K041,B.1.351,1,0.001481,0.05847,2021-08-21
K041,B.1.351,1,0.0004938,0.4254,2021-08-21
K041,B.1.351,1,0.0001646,0.7066,2021-08-21
K041,B.1.351,1,5.487e-05,1.159,2021-08-21
K041,B.1.351,1,1.829e-05,1.114,2021-08-21
K041,B.1.351,2,0.04,2.343e-05,2021-08-21
K041,B.1.351,2,0.01333,0.002411,2021-08-21
K041,B.1.351,2,0.004444,0.006841,2021-08-21
K041,B.1.351,2,0.001481,0.2015,2021-08-21
K041,B.1.351,2,0.0004938,0.357,2021-08-21
K041,B.1.351,2,0.0001646,0.693,2021-08-21
K041,B.1.351,2,5.487e-05,0.9021,2021-08-21
K041,B.1.351,2,1.829e-05,1.217,2021-08-21
K046,B.1.351,1,0.04,7.13e-06,2021-08-21
K046,B.1.351,1,0.01333,0.01627,2021-08-21
K046,B.1.351,1,0.004444,0.03281,2021-08-21
K046,B.1.351,1,0.001481,0.1407,2021-08-21
K046,B.1.351,1,0.0004938,0.3334,2021-08-21
K046,B.1.351,1,0.0001646,0.7706,2021-08-21
K046,B.1.351,1,5.487e-05,0.9607,2021-08-21
K046,B.1.351,1,1.829e-05,1.061,2021-08-21
K046,B.1.351,2,0.04,-1.324e-05,2021-08-21
K046,B.1.351,2,0.01333,0.02235,2021-08-21
K046,B.1.351,2,0.004444,0.01537,2021-08-21
K046,B.1.351,2,0.001481,0.1062,2021-08-21
K046,B.1.351,2,0.0004938,0.7137,2021-08-21
K046,B.1.351,2,0.0001646,0.776,2021-08-21
K046,B.1.351,2,5.487e-05,0.9389,2021-08-21
K046,B.1.351,2,1.829e-05,1.127,2021-08-21
K114,B.1.351,1,0.04,-1.324e-05,2021-08-21
K114,B.1.351,1,0.01333,0.000716,2021-08-21
K114,B.1.351,1,0.004444,0.03,2021-08-21
K114,B.1.351,1,0.001481,0.1825,2021-08-21
K114,B.1.351,1,0.0004938,0.6667,2021-08-21
K114,B.1.351,1,0.0001646,0.6921,2021-08-21
K114,B.1.351,1,5.487e-05,1.327,2021-08-21
K114,B.1.351,1,1.829e-05,1.119,2021-08-21
K114,B.1.351,2,0.04,3.056e-06,2021-08-21
K114,B.1.351,2,0.01333,1.217e-05,2021-08-21
K114,B.1.351,2,0.004444,0.01666,2021-08-21
K114,B.1.351,2,0.001481,0.1967,2021-08-21
K114,B.1.351,2,0.0004938,0.6111,2021-08-21
K114,B.1.351,2,0.0001646,0.7999,2021-08-21
K114,B.1.351,2,5.487e-05,0.9573,2021-08-21
K114,B.1.351,2,1.829e-05,1.124,2021-08-21
K119,B.1.351,1,0.04,1.935e-05,2021-08-21
K119,B.1.351,1,0.01333,0.01501,2021-08-21
K119,B.1.351,1,0.004444,0.02953,2021-08-21
K119,B.1.351,1,0.001481,0.1068,2021-08-21
K119,B.1.351,1,0.0004938,0.3252,2021-08-21
K119,B.1.351,1,0.0001646,0.5818,2021-08-21
K119,B.1.351,1,5.487e-05,0.9977,2021-08-21
K119,B.1.351,1,1.829e-05,1.034,2021-08-21
K119,B.1.351,2,0.04,-1.324e-05,2021-08-21
K119,B.1.351,2,0.01333,2.988e-05,2021-08-21
K119,B.1.351,2,0.004444,0.008898,2021-08-21
K119,B.1.351,2,0.001481,0.05241,2021-08-21
K119,B.1.351,2,0.0004938,0.2851,2021-08-21
K119,B.1.351,2,0.0001646,0.4626,2021-08-21
K119,B.1.351,2,5.487e-05,0.7827,2021-08-21
K119,B.1.351,2,1.829e-05,0.8891,2021-08-21
K041,B.1.351-Y501N,1,0.04,-8.477e-06,2021-08-21
K041,B.1.351-Y501N,1,0.01333,3.166e-05,2021-08-21
K041,B.1.351-Y501N,1,0.004444,0.005971,2021-08-21
K041,B.1.351-Y501N,1,0.001481,0.07566,2021-08-21
K041,B.1.351-Y501N,1,0.0004938,0.4187,2021-08-21
K041,B.1.351-Y501N,1,0.0001646,0.7534,2021-08-21
K041,B.1.351-Y501N,1,5.487e-05,0.9852,2021-08-21
K041,B.1.351-Y501N,1,1.829e-05,1.215,2021-08-21
K041,B.1.351-Y501N,2,0.04,-5.651e-06,2021-08-21
K041,B.1.351-Y501N,2,0.01333,-1.319e-05,2021-08-21
K041,B.1.351-Y501N,2,0.004444,-1.769e-05,2021-08-21
K041,B.1.351-Y501N,2,0.001481,0.06543,2021-08-21
K041,B.1.351-Y501N,2,0.0004938,0.3362,2021-08-21
K041,B.1.351-Y501N,2,0.0001646,0.6767,2021-08-21
K041,B.1.351-Y501N,2,5.487e-05,0.8506,2021-08-21
K041,B.1.351-Y501N,2,1.829e-05,1.123,2021-08-21
K046,B.1.351-Y501N,1,0.04,-1.13e-05,2021-08-21
K046,B.1.351-Y501N,1,0.01333,7.124e-05,2021-08-21
K046,B.1.351-Y501N,1,0.004444,0.02023,2021-08-21
K046,B.1.351-Y501N,1,0.001481,0.2446,2021-08-21
K046,B.1.351-Y501N,1,0.0004938,0.6659,2021-08-21
K046,B.1.351-Y501N,1,0.0001646,0.9718,2021-08-21
K046,B.1.351-Y501N,1,5.487e-05,0.9692,2021-08-21
K046,B.1.351-Y501N,1,1.829e-05,1.306,2021-08-21
K046,B.1.351-Y501N,2,0.04,-1.695e-05,2021-08-21
K046,B.1.351-Y501N,2,0.01333,-1.583e-05,2021-08-21
K046,B.1.351-Y501N,2,0.004444,0.03878,2021-08-21
K046,B.1.351-Y501N,2,0.001481,0.1872,2021-08-21
K046,B.1.351-Y501N,2,0.0004938,0.6304,2021-08-21
K046,B.1.351-Y501N,2,0.0001646,0.9947,2021-08-21
K046,B.1.351-Y501N,2,5.487e-05,1.204,2021-08-21
K046,B.1.351-Y501N,2,1.829e-05,1.155,2021-08-21
